date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_ranking,away_ranking
2022-07-17,Mozambique,Senegal,1.0,1.0,COSAFA Cup,Moses Mabhida Stadium,South Africa,True,0,0
2022-07-17,Namibia,Zambia,0.0,1.0,COSAFA Cup,Moses Mabhida Stadium,South Africa,True,0,0
2022-07-19,Japan,Hong Kong,6.0,0.0,EAFF Championship,Kashima,Japan,False,0,0
2022-07-20,China PR,South Korea,0.0,3.0,EAFF Championship,Toyota,Japan,True,0,0
2022-07-24,South Korea,Hong Kong,3.0,0.0,EAFF Championship,Toyota,Japan,True,0,0
2022-07-24,Japan,China PR,0.0,0.0,EAFF Championship,Toyota,Japan,False,0,0
2022-07-27,China PR,Hong Kong,1.0,0.0,EAFF Championship,Toyota,Japan,True,0,0
2022-07-27,Japan,South Korea,3.0,0.0,EAFF Championship,Toyota,Japan,False,0,0
2022-08-07,Raetia,Tibet,3.0,3.0,Friendly,Chur,Switzerland,False,0,0
2022-08-31,Mexico,Paraguay,0.0,1.0,Friendly,Atlanta,United States,True,0,0
2022-09-17,Fiji,New Caledonia,1.0,0.0,MSG Prime Minister's Cup,Luganville,Vanuatu,True,0,0
2022-09-21,Solomon Islands,New Caledonia,1.0,0.0,MSG Prime Minister's Cup,Luganville,Vanuatu,True,0,0
2022-09-21,Brunei,Maldives,0.0,3.0,Friendly,Bandar Seri Begawan,Brunei,True,0,0
2022-09-21,Hong Kong,Myanmar,2.0,0.0,Friendly,Hong Kong,Hong Kong,False,0,0
2022-09-21,Libya,Uganda,0.0,0.0,Friendly,Benghazi,Libya,False,0,0
2022-09-21,San Marino,Seychelles,0.0,0.0,Friendly,Serravalle,San Marino,False,211,0
2022-09-21,Vietnam,Singapore,4.0,0.0,Friendly,Ho Chi Minh City,Vietnam,False,0,0
2022-09-21,Scotland,Ukraine,3.0,0.0,UEFA Nations League,Glasgow,Scotland,False,45,27
2022-09-22,Australia,New Zealand,1.0,0.0,Friendly,Brisbane,Australia,False,0,0
2022-09-22,Cambodia,Bangladesh,0.0,1.0,Friendly,Phnom Penh,Cambodia,False,0,0
2022-09-22,Comoros,Tunisia,0.0,1.0,Friendly,Orléans,France,True,0,0
2022-09-22,Iceland,Venezuela,1.0,0.0,Friendly,Maria Enzersdorf,Austria,True,63,0
2022-09-22,Suriname,Nicaragua,2.0,1.0,Friendly,Almere,Netherlands,True,0,0
2022-09-22,Thailand,Malaysia,1.0,1.0,King's Cup,Chiang Mai,Thailand,False,0,0
2022-09-22,Trinidad and Tobago,Tajikistan,1.0,2.0,King's Cup,Chiang Mai,Thailand,True,0,0
2022-09-22,Croatia,Denmark,2.0,1.0,UEFA Nations League,Zagreb,Croatia,False,15,10
2022-09-22,France,Austria,2.0,0.0,UEFA Nations League,Paris,France,False,4,33
2022-09-22,Belgium,Wales,2.0,1.0,UEFA Nations League,Brussels,Belgium,False,2,19
2022-09-22,Poland,Netherlands,0.0,2.0,UEFA Nations League,Warsaw,Poland,False,26,8
2022-09-22,Lithuania,Faroe Islands,1.0,1.0,UEFA Nations League,Vilnius,Lithuania,False,142,125
2022-09-22,Turkey,Luxembourg,3.0,3.0,UEFA Nations League,Istanbul,Turkey,False,42,93
2022-09-22,Kazakhstan,Belarus,2.0,1.0,UEFA Nations League,Astana,Kazakhstan,False,114,96
2022-09-22,Slovakia,Azerbaijan,1.0,2.0,UEFA Nations League,Trnava,Slovakia,False,51,128
2022-09-22,Latvia,Moldova,1.0,2.0,UEFA Nations League,Riga,Latvia,False,129,177
2022-09-22,Liechtenstein,Andorra,0.0,2.0,UEFA Nations League,Vaduz,Liechtenstein,False,194,152
2022-09-23,Japan,United States,2.0,0.0,Kirin Challenge Cup,Düsseldorf,Germany,True,0,0
2022-09-23,Algeria,Guinea,1.0,0.0,Friendly,Oran,Algeria,False,0,0
2022-09-23,Argentina,Honduras,3.0,0.0,Friendly,Miami Gardens,United States,True,0,0
2022-09-23,Bahrain,Cape Verde,1.0,2.0,Friendly,Riffa,Bahrain,False,0,0
2022-09-23,Brazil,Ghana,3.0,0.0,Friendly,Le Havre,France,True,0,0
2022-09-23,Cameroon,Uzbekistan,0.0,2.0,Friendly,Goyang,South Korea,True,0,0
2022-09-23,Canada,Qatar,2.0,0.0,Friendly,Vienna,Austria,True,0,0
2022-09-23,DR Congo,Burkina Faso,0.0,1.0,Friendly,Casablanca,Morocco,True,0,0
2022-09-23,Egypt,Niger,3.0,0.0,Friendly,Alexandria,Egypt,False,0,0
2022-09-23,Iran,Uruguay,1.0,0.0,Friendly,Sankt Pölten,Austria,True,0,0
2022-09-23,Iraq,Oman,1.0,1.0,Jordan International Tournament,Amman,Jordan,True,0,0
2022-09-23,Jordan,Syria,2.0,0.0,Jordan International Tournament,Amman,Jordan,False,0,0
2022-09-23,South Korea,Costa Rica,2.0,2.0,Friendly,Goyang,South Korea,False,0,0
2022-09-23,Mali,Zambia,1.0,0.0,Friendly,Bamako,Mali,False,0,0
2022-09-23,Morocco,Chile,2.0,0.0,Friendly,Barcelona,Spain,True,0,0
2022-09-23,Paraguay,United Arab Emirates,1.0,0.0,Friendly,Wiener Neustadt,Austria,True,0,0
2022-09-23,Rwanda,Equatorial Guinea,0.0,0.0,Friendly,Berrechid,Egypt,True,0,0
2022-09-23,Saudi Arabia,Ecuador,0.0,0.0,Friendly,Murcia,Spain,True,0,0
2022-09-23,Germany,Hungary,0.0,1.0,UEFA Nations League,Leipzig,Germany,False,11,37
2022-09-23,Italy,England,1.0,0.0,UEFA Nations League,Milan,Italy,False,7,5
2022-09-23,Bosnia and Herzegovina,Montenegro,1.0,0.0,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,57,67
2022-09-23,Finland,Romania,1.0,1.0,UEFA Nations League,Helsinki,Finland,False,59,54
2022-09-23,Georgia,North Macedonia,2.0,0.0,UEFA Nations League,Tbilisi,Georgia,False,82,64
2022-09-23,Bulgaria,Gibraltar,5.0,1.0,UEFA Nations League,Razgrad,Bulgaria,False,74,200
2022-09-23,Estonia,Malta,2.0,1.0,UEFA Nations League,Tallinn,Estonia,False,110,169
2022-09-24,Bolivia,Senegal,0.0,2.0,Friendly,Orléans,France,True,0,0
2022-09-24,Colombia,Guatemala,4.0,1.0,Friendly,Harrison,United States,True,0,0
2022-09-24,Fiji,Solomon Islands,2.0,2.0,MSG Prime Minister's Cup,Luganville,Vanuatu,True,0,0
2022-09-24,Grenada,Saint Vincent and the Grenadines,1.0,3.0,Friendly,Carriacou,Grenada,False,0,0
2022-09-24,Hong Kong,Myanmar,0.0,0.0,Friendly,Hong Kong,Hong Kong,False,0,0
2022-09-24,India,Singapore,1.0,1.0,Friendly,Ho Chi Minh City,Vietnam,True,0,0
2022-09-24,Indonesia,Curaçao,3.0,2.0,Friendly,Bandung,Indonesia,False,0,0
2022-09-24,Ivory Coast,Togo,2.0,1.0,Friendly,Rouen,France,True,0,0
2022-09-24,Laos,Maldives,1.0,3.0,Friendly,Bandar Seri Begawan,Brunei,True,0,0
2022-09-24,Madagascar,Congo,3.0,3.0,Friendly,Mohammedia,Morocco,True,0,0
2022-09-24,Mauritania,Benin,1.0,0.0,Friendly,Mohammedia,Morocco,True,0,0
2022-09-24,Mexico,Peru,1.0,0.0,Friendly,Pasadena,United States,True,0,0
2022-09-24,South Africa,Sierra Leone,4.0,0.0,Friendly,Johannesburg,South Africa,False,0,0
2022-09-24,Tanzania,Uganda,1.0,0.0,Friendly,Benghazi,Libya,True,0,0
2022-09-24,Kyrgyzstan,Russia,1.0,2.0,Friendly,Bishkek,Kyrgyzstan,False,0,35
2022-09-24,Vanuatu,Papua New Guinea,0.0,1.0,MSG Prime Minister's Cup,Port Vila,Vanuatu,False,0,0
2022-09-24,Czech Republic,Portugal,0.0,4.0,UEFA Nations League,Prague,Czech Republic,False,0,9
2022-09-24,Spain,Switzerland,1.0,2.0,UEFA Nations League,Zaragoza,Spain,False,6,16
2022-09-24,Armenia,Ukraine,0.0,5.0,UEFA Nations League,Yerevan,Armenia,False,92,27
2022-09-24,Scotland,Republic of Ireland,2.0,1.0,UEFA Nations League,Glasgow,Scotland,False,45,47
2022-09-24,Israel,Albania,2.0,1.0,UEFA Nations League,Tel Aviv,Israel,False,76,66
2022-09-24,Slovenia,Norway,2.0,1.0,UEFA Nations League,Ljubljana,Slovenia,False,65,36
2022-09-24,Serbia,Sweden,4.0,1.0,UEFA Nations League,Belgrade,Serbia,False,25,20
2022-09-24,Northern Ireland,Kosovo,2.0,1.0,UEFA Nations League,Belfast,Northern Ireland,False,58,106
2022-09-24,Cyprus,Greece,1.0,0.0,UEFA Nations League,Larnaca,Cyprus,False,108,49
2022-09-25,Thailand,Trinidad and Tobago,2.0,1.0,King's Cup,Chiang Mai,Thailand,False,0,0
2022-09-25,Malaysia,Tajikistan,0.0,0.0,King's Cup,Chiang Mai,Thailand,True,0,0
2022-09-25,New Zealand,Australia,0.0,2.0,Friendly,Auckland,New Zealand,False,0,0
2022-09-25,Niger,Liberia,0.0,0.0,Friendly,Cairo,Egypt,True,0,0
2022-09-25,Austria,Croatia,1.0,3.0,UEFA Nations League,Vienna,Austria,False,33,15
2022-09-25,Denmark,France,2.0,0.0,UEFA Nations League,Copenhagen,Denmark,False,10,4
2022-09-25,Wales,Poland,0.0,1.0,UEFA Nations League,Cardiff,Wales,False,19,26
2022-09-25,Netherlands,Belgium,1.0,0.0,UEFA Nations League,Amsterdam,Netherlands,False,8,2
2022-09-25,Faroe Islands,Turkey,2.0,1.0,UEFA Nations League,Tórshavn,Faroe Islands,False,125,42
2022-09-25,Luxembourg,Lithuania,1.0,0.0,UEFA Nations League,Luxembourg,Luxembourg,False,93,142
2022-09-25,Slovakia,Belarus,1.0,1.0,UEFA Nations League,Bačka Topola,Serbia,True,51,96
2022-09-25,Azerbaijan,Kazakhstan,3.0,0.0,UEFA Nations League,Baku,Azerbaijan,False,128,114
2022-09-25,Andorra,Latvia,1.0,1.0,UEFA Nations League,Andorra la Vella,Andorra,False,152,129
2022-09-25,Moldova,Liechtenstein,2.0,0.0,UEFA Nations League,Chișinău,Moldova,False,177,194
2022-09-26,Ethiopia,Sudan,2.0,2.0,Friendly,Addis Ababa,Ethiopia,False,0,0
2022-09-26,Iraq,Syria,1.0,0.0,Jordan International Tournament,Amman,Jordan,True,0,0
2022-09-26,Jordan,Oman,1.0,0.0,Jordan International Tournament,Amman,Jordan,False,0,0
2022-09-26,England,Germany,3.0,3.0,UEFA Nations League,London,England,False,5,11
2022-09-26,Hungary,Italy,0.0,2.0,UEFA Nations League,Budapest,Hungary,False,37,7
2022-09-26,Montenegro,Finland,0.0,2.0,UEFA Nations League,Podgorica,Montenegro,False,67,59
2022-09-26,Romania,Bosnia and Herzegovina,4.0,1.0,UEFA Nations League,Bucharest,Romania,False,54,57
2022-09-26,Gibraltar,Georgia,1.0,2.0,UEFA Nations League,Gibraltar,Gibraltar,False,200,82
2022-09-26,North Macedonia,Bulgaria,0.0,1.0,UEFA Nations League,Skopje,North Macedonia,False,64,74
2022-09-26,San Marino,Estonia,0.0,4.0,UEFA Nations League,Serravalle,San Marino,False,211,110
2022-09-27,Fiji,Papua New Guinea,0.0,1.0,MSG Prime Minister's Cup,Luganville,Vanuatu,True,0,0
2022-09-27,Algeria,Nigeria,2.0,1.0,Friendly,Oran,Algeria,False,0,0
2022-09-27,Argentina,Jamaica,3.0,0.0,Friendly,Harrison,United States,True,0,0
2022-09-27,Bahrain,Panama,0.0,2.0,Friendly,Riffa,Bahrain,False,0,0
2022-09-27,Brazil,Tunisia,5.0,1.0,Friendly,Paris,France,True,0,0
2022-09-27,Brunei,Laos,1.0,0.0,Friendly,Bandar Seri Begawan,Brunei,True,0,0
2022-09-27,Burkina Faso,Comoros,2.0,1.0,Friendly,Casablanca,Morocco,True,0,0
2022-09-27,Canada,Uruguay,0.0,2.0,Friendly,Bratislava,Slovakia,True,0,0
2022-09-27,DR Congo,Sierra Leone,3.0,0.0,Friendly,Casablanca,Morocco,True,0,0
2022-09-27,Costa Rica,Uzbekistan,2.0,1.0,Friendly,Suwon,South Korea,True,0,0
2022-09-27,Ecuador,Japan,0.0,0.0,Kirin Challenge Cup,Düsseldorf,Germany,True,0,0
2022-09-27,Egypt,Liberia,3.0,0.0,Friendly,Alexandria,Egypt,False,0,0
2022-09-27,Equatorial Guinea,Togo,2.0,2.0,Friendly,Casablanca,Morocco,True,0,0
2022-09-27,Ghana,Nicaragua,1.0,0.0,Friendly,Lorca,Spain,True,0,0
2022-09-27,Honduras,Guatemala,2.0,1.0,Friendly,Houston,United States,True,0,0
2022-09-27,Indonesia,Curaçao,2.0,1.0,Friendly,Cibinong,Indonesia,False,0,0
2022-09-27,Iran,Senegal,1.0,1.0,Friendly,Maria Enzersdorf,Austria,True,0,0
2022-09-27,Ivory Coast,Guinea,3.0,1.0,Friendly,Amiens,France,True,0,0
2022-09-27,South Korea,Cameroon,1.0,0.0,Friendly,Seoul,South Korea,False,0,0
2022-09-27,Libya,Tanzania,2.0,1.0,Friendly,Benghazi,Libya,False,0,0
2022-09-27,Madagascar,Benin,3.0,1.0,Friendly,Mohammedia,Morocco,True,0,0
2022-09-27,Malta,Israel,2.0,1.0,Friendly,Ta' Qali,Malta,False,169,76
2022-09-27,Mauritania,Congo,2.0,0.0,Friendly,Mohammedia,Morocco,True,0,0
2022-09-27,Mexico,Colombia,2.0,3.0,Friendly,Santa Clara,United States,True,0,0
2022-09-27,Nepal,Bangladesh,3.0,1.0,Friendly,Kathmandu,Nepal,False,0,0
2022-09-27,Paraguay,Morocco,0.0,0.0,Friendly,Seville,Spain,True,0,0
2022-09-27,Peru,El Salvador,4.0,1.0,Friendly,Washington,United States,True,0,0
2022-09-27,Qatar,Chile,2.0,2.0,Friendly,Vienna,Austria,True,0,0
2022-09-27,Saudi Arabia,United States,0.0,0.0,Friendly,Murcia,Spain,True,0,0
2022-09-27,South Africa,Botswana,1.0,0.0,Friendly,Johannesburg,South Africa,False,0,0
2022-09-27,United Arab Emirates,Venezuela,0.0,4.0,Friendly,Wiener Neustadt,Austria,True,0,0
2022-09-27,Vietnam,India,3.0,0.0,Friendly,Ho Chi Minh City,Vietnam,False,0,0
2022-09-27,Portugal,Spain,0.0,1.0,UEFA Nations League,Braga,Portugal,False,9,6
2022-09-27,Switzerland,Czech Republic,2.0,1.0,UEFA Nations League,St. Gallen,Switzerland,False,16,0
2022-09-27,Republic of Ireland,Armenia,3.0,2.0,UEFA Nations League,Dublin,Republic of Ireland,False,47,92
2022-09-27,Ukraine,Scotland,0.0,0.0,UEFA Nations League,Kraków,Poland,True,27,45
2022-09-27,Albania,Iceland,1.0,1.0,UEFA Nations League,Tirana,Albania,False,66,63
2022-09-27,Norway,Serbia,0.0,2.0,UEFA Nations League,Oslo,Norway,False,36,25
2022-09-27,Sweden,Slovenia,1.0,1.0,UEFA Nations League,Stockholm,Sweden,False,20,65
2022-09-27,Kosovo,Cyprus,5.0,1.0,UEFA Nations League,Pristina,Kosovo,False,106,108
2022-09-27,Greece,Northern Ireland,3.0,1.0,UEFA Nations League,Athens,Greece,False,49,58
2022-09-30,Fiji,Solomon Islands,1.0,0.0,MSG Prime Minister's Cup,Luganville,Vanuatu,True,0,0
2022-10-01,Saint Vincent and the Grenadines,Grenada,1.0,5.0,Friendly,Kingstown,Saint Vincent and the Grenadines,False,0,0
2022-10-22,Saudi Arabia,North Macedonia,1.0,0.0,Friendly,Abu Dhabi,United Arab Emirates,True,0,65
2022-10-23,Qatar,Guatemala,2.0,0.0,Friendly,Málaga,Spain,True,0,0
2022-10-26,Saudi Arabia,Albania,1.0,1.0,Friendly,Abu Dhabi,United Arab Emirates,True,0,66
2022-10-27,Qatar,Honduras,1.0,0.0,Friendly,Marbella,Spain,True,0,0
2022-10-30,Saudi Arabia,Honduras,0.0,0.0,Friendly,Abu Dhabi,United Arab Emirates,True,0,0
2022-11-05,Brunei,Timor-Leste,6.0,2.0,AFF Championship qualification,Bandar Seri Begawan,Brunei,False,0,0
2022-11-06,Saudi Arabia,Iceland,1.0,0.0,Friendly,Abu Dhabi,United Arab Emirates,True,0,62
2022-11-07,Qatar,Panama,2.0,1.0,Friendly,Marbella,Spain,True,0,0
2022-11-08,Brunei,Timor-Leste,0.0,1.0,AFF Championship qualification,Bandar Seri Begawan,Brunei,False,0,0
2022-11-09,Albania,Qatar,0.0,1.0,Friendly,Marbella,Spain,True,66,0
2022-11-09,Cameroon,Jamaica,1.0,1.0,Friendly,Yaoundé,Cameroon,False,0,0
2022-11-09,Costa Rica,Nigeria,2.0,0.0,Friendly,San José,Costa Rica,False,0,0
2022-11-09,Mexico,Iraq,4.0,0.0,Friendly,Girona,Spain,True,0,0
2022-11-10,Iran,Nicaragua,1.0,0.0,Friendly,Tehran,Iran,False,0,0
2022-11-10,Saudi Arabia,Panama,1.0,1.0,Friendly,Abu Dhabi,United Arab Emirates,True,0,0
2022-11-11,Bahrain,Canada,2.0,2.0,Friendly,Isa Town,Bahrain,False,0,0
2022-11-11,South Korea,Iceland,1.0,0.0,Friendly,Hwaseong,South Korea,False,0,62
2022-11-12,Iraq,Ecuador,0.0,0.0,Friendly,Madrid,Spain,True,0,0
2022-11-13,Syria,Algeria,0.0,1.0,Friendly,Sharjah,United Arab Emirates,True,0,0
2022-11-13,West Papua,Raetia,1.0,1.0,Friendly,The Hague,Netherlands,True,0,0
2022-11-15,Venezuela,Panama,2.0,2.0,Friendly,Al Hamriyah,United Arab Emirates,True,0,0
2022-11-16,Albania,Italy,1.0,3.0,Friendly,Tirana,Albania,False,66,6
2022-11-16,Algeria,Mali,1.0,1.0,Friendly,Oran,Algeria,False,0,0
2022-11-16,Andorra,Austria,0.0,1.0,Friendly,Málaga,Spain,True,151,34
2022-11-16,Cyprus,Bulgaria,0.0,2.0,Friendly,Larnaca,Cyprus,False,110,72
2022-11-16,Czech Republic,Faroe Islands,5.0,0.0,Friendly,Olomouc,Czech Republic,False,0,122
2022-11-16,Dominican Republic,Cuba,2.0,4.0,Friendly,Santiago de los Caballeros,Dominican Republic,False,0,0
2022-11-16,Gibraltar,Liechtenstein,2.0,0.0,Friendly,Gibraltar,Gibraltar,False,204,196
2022-11-16,Iran,Tunisia,0.0,2.0,Friendly,Doha,Qatar,True,0,0
2022-11-16,Ivory Coast,Burundi,4.0,0.0,Friendly,Marrakech,Morocco,True,0,0
2022-11-16,Kosovo,Armenia,2.0,2.0,Friendly,Pristina,Kosovo,False,107,93
2022-11-16,Mexico,Sweden,1.0,2.0,Friendly,Girona,Spain,True,0,25
2022-11-16,Moldova,Azerbaijan,1.0,2.0,Friendly,Chișinău,Moldova,False,174,123
2022-11-16,Nepal,Pakistan,1.0,0.0,Friendly,Kathmandu,Nepal,False,0,0
2022-11-16,Nicaragua,El Salvador,1.0,0.0,Friendly,Managua,Nicaragua,False,0,0
2022-11-16,Oman,Germany,0.0,1.0,Friendly,Muscat,Oman,False,0,11
2022-11-16,Peru,Paraguay,1.0,0.0,Friendly,Lima,Peru,False,0,0
2022-11-16,Poland,Chile,1.0,0.0,Friendly,Warsaw,Poland,False,26,0
2022-11-16,Saudi Arabia,Croatia,0.0,1.0,Friendly,Riyadh,Saudi Arabia,False,0,12
2022-11-16,Turkey,Scotland,2.0,1.0,Friendly,Diyarbakir,Turkey,False,45,40
2022-11-16,United Arab Emirates,Argentina,0.0,5.0,Friendly,Abu Dhabi,United Arab Emirates,False,0,0
2022-11-16,Uzbekistan,Kazakhstan,2.0,0.0,Friendly,Tashkent,Uzbekistan,False,0,113
2022-11-16,Lithuania,Iceland,0.0,0.0,Baltic Cup,Kaunas,Lithuania,False,144,62
2022-11-16,Latvia,Estonia,1.0,1.0,Baltic Cup,Riga,Latvia,False,134,109
2022-11-17,Angola,Botswana,1.0,0.0,Friendly,Soweto,South Africa,True,0,0
2022-11-17,Gabon,Guinea-Bissau,3.0,1.0,Friendly,Antalya,Turkey,True,0,0
2022-11-17,Israel,Zambia,4.0,2.0,Friendly,Petah Tikva,Israel,False,76,0
2022-11-17,Japan,Canada,1.0,2.0,Friendly,Dubai,United Arab Emirates,True,0,0
2022-11-17,Jordan,Spain,1.0,3.0,Friendly,Amman,Jordan,False,0,7
2022-11-17,Luxembourg,Hungary,2.0,2.0,Friendly,Luxembourg,Luxembourg,False,92,36
2022-11-17,Malta,Greece,2.0,2.0,Friendly,Ta' Qali,Malta,False,168,52
2022-11-17,Montenegro,Slovakia,2.0,2.0,Friendly,Podgorica,Montenegro,False,69,55
2022-11-17,Morocco,Georgia,3.0,0.0,Friendly,Sharjah,United Arab Emirates,True,0,78
2022-11-17,Niger,Libya,2.0,3.0,Friendly,Antalya,Turkey,True,0,0
2022-11-17,North Macedonia,Finland,1.0,1.0,Friendly,Skopje,North Macedonia,False,65,56
2022-11-17,Portugal,Nigeria,4.0,0.0,Friendly,Lisbon,Portugal,False,9,0
2022-11-17,Republic of Ireland,Norway,1.0,2.0,Friendly,Dublin,Republic of Ireland,False,49,42
2022-11-17,Romania,Slovenia,1.0,2.0,Friendly,Cluj-Napoca,Romania,False,53,63
2022-11-17,Rwanda,Sudan,0.0,0.0,Friendly,Kigali,Rwanda,False,0,0
2022-11-17,South Africa,Mozambique,2.0,1.0,Friendly,Mbombela,South Africa,False,0,0
2022-11-17,Saint Lucia,San Marino,1.0,1.0,Friendly,Gros Islet,Saint Lucia,False,0,211
2022-11-17,Switzerland,Ghana,0.0,2.0,Friendly,Abu Dhabi,United Arab Emirates,True,15,0
2022-11-17,Syria,Belarus,0.0,1.0,Friendly,Dubai,United Arab Emirates,True,0,97
2022-11-17,Tajikistan,Russia,0.0,0.0,Friendly,Dushanbe,Tajikistan,False,0,33
2022-11-18,Bahrain,Serbia,1.0,5.0,Friendly,Arad,Bahrain,False,0,21
2022-11-18,Cameroon,Panama,1.0,1.0,Friendly,Abu Dhabi,United Arab Emirates,True,0,0
2022-11-18,Dominican Republic,Cuba,1.0,1.0,Friendly,San Cristóbal,Dominican Republic,False,0,0
2022-11-18,Egypt,Belgium,2.0,1.0,Friendly,Kuwait City,Kuwait,True,0,2
2022-11-19,Albania,Armenia,2.0,0.0,Friendly,Tirana,Albania,False,66,93
2022-11-19,Colombia,Paraguay,2.0,0.0,Friendly,Fort Lauderdale,United States,True,0,0
2022-11-19,Gibraltar,Andorra,1.0,0.0,Friendly,Gibraltar,Gibraltar,False,204,151
2022-11-19,Guatemala,Nicaragua,3.0,1.0,Friendly,Carson,United States,True,0,0
2022-11-19,Ivory Coast,Burkina Faso,1.0,2.0,Friendly,Marrakech,Morocco,True,0,0
2022-11-19,Kosovo,Faroe Islands,1.0,1.0,Friendly,Pristina,Kosovo,False,107,122
2022-11-19,Kuwait,Lebanon,2.0,0.0,Friendly,Dubai,United Arab Emirates,True,0,0
2022-11-19,Peru,Bolivia,1.0,0.0,Friendly,Arequipa,Peru,False,0,0
2022-11-19,Rwanda,Sudan,1.0,0.0,Friendly,Kigali,Rwanda,False,0,0
2022-11-19,Sweden,Algeria,2.0,0.0,Friendly,Malmö,Sweden,False,25,0
2022-11-19,Turkey,Czech Republic,2.0,1.0,Friendly,Gaziantep,Turkey,False,45,0
2022-11-19,United Arab Emirates,Kazakhstan,2.0,1.0,Friendly,Abu Dhabi,United Arab Emirates,False,0,113
2022-11-19,Estonia,Lithuania,2.0,0.0,Baltic Cup,Tallinn,Estonia,False,109,144
2022-11-19,Latvia,Iceland,1.0,1.0,Baltic Cup,Riga,Latvia,False,134,62
2022-11-20,Austria,Italy,2.0,0.0,Friendly,Vienna,Austria,False,34,6
2022-11-20,Gambia,Guinea-Bissau,0.0,0.0,Friendly,Antalya,Turkey,True,0,0
2022-11-20,Hungary,Greece,2.0,1.0,Friendly,Budapest,Hungary,False,36,52
2022-11-20,Israel,Cyprus,2.0,3.0,Friendly,Petah Tikva,Israel,False,76,110
2022-11-20,Luxembourg,Bulgaria,0.0,0.0,Friendly,Luxembourg,Luxembourg,False,92,72
2022-11-20,Malta,Republic of Ireland,0.0,1.0,Friendly,Ta' Qali,Malta,False,168,49
2022-11-20,Moldova,Romania,0.0,5.0,Friendly,Chișinău,Moldova,False,174,53
2022-11-20,Niger,Gabon,1.0,3.0,Friendly,Antalya,Turkey,True,0,0
2022-11-20,North Macedonia,Azerbaijan,1.0,3.0,Friendly,Skopje,North Macedonia,False,65,123
2022-11-20,Norway,Finland,1.0,1.0,Friendly,Oslo,Norway,False,42,56
2022-11-20,Oman,Belarus,2.0,0.0,Friendly,Al Ain,United Arab Emirates,True,0,97
2022-11-20,Slovakia,Chile,0.0,0.0,Friendly,Bratislava,Slovakia,False,55,0
2022-11-20,Slovenia,Montenegro,1.0,0.0,Friendly,Ljubljana,Slovenia,False,63,69
2022-11-20,South Africa,Angola,1.0,1.0,Friendly,Mbombela,South Africa,False,0,0
2022-11-20,Saint Lucia,San Marino,1.0,0.0,Friendly,Gros Islet,Saint Lucia,False,0,211
2022-11-20,Syria,Venezuela,1.0,2.0,Friendly,Dubai,United Arab Emirates,True,0,0
2022-11-20,Uzbekistan,Russia,0.0,0.0,Friendly,Tashkent,Uzbekistan,False,0,33
2022-11-20,Qatar,Ecuador,0.0,2.0,FIFA World Cup,Al Khor,Qatar,False,0,0
2022-11-21,Senegal,Netherlands,0.0,2.0,FIFA World Cup,Doha,Qatar,True,0,8
2022-11-21,England,Iran,6.0,2.0,FIFA World Cup,Al Rayyan,Qatar,True,5,0
2022-11-21,United States,Wales,1.0,1.0,FIFA World Cup,Al Rayyan,Qatar,True,0,19
2022-11-22,Argentina,Saudi Arabia,1.0,2.0,FIFA World Cup,Lusail,Qatar,True,0,0
2022-11-22,Mexico,Poland,0.0,0.0,FIFA World Cup,Doha,Qatar,True,0,26
2022-11-22,Denmark,Tunisia,0.0,0.0,FIFA World Cup,Al Rayyan,Qatar,True,10,0
2022-11-22,France,Australia,4.0,1.0,FIFA World Cup,Al Wakrah,Qatar,True,4,0
2022-11-23,Germany,Japan,1.0,2.0,FIFA World Cup,Al Rayyan,Qatar,True,11,0
2022-11-23,Spain,Costa Rica,7.0,0.0,FIFA World Cup,Doha,Qatar,True,7,0
2022-11-23,Morocco,Croatia,0.0,0.0,FIFA World Cup,Al Khor,Qatar,True,0,12
2022-11-23,Belgium,Canada,1.0,0.0,FIFA World Cup,Al Rayyan,Qatar,True,2,0
2022-11-24,Switzerland,Cameroon,1.0,0.0,FIFA World Cup,Al Wakrah,Qatar,True,15,0
2022-11-24,Brazil,Serbia,2.0,0.0,FIFA World Cup,Lusail,Qatar,True,0,21
2022-11-24,Uruguay,South Korea,0.0,0.0,FIFA World Cup,Al Rayyan,Qatar,True,0,0
2022-11-24,Portugal,Ghana,3.0,2.0,FIFA World Cup,Doha,Qatar,True,9,0
2022-11-25,Qatar,Senegal,1.0,3.0,FIFA World Cup,Doha,Qatar,False,0,0
2022-11-25,Netherlands,Ecuador,1.0,1.0,FIFA World Cup,Al Rayyan,Qatar,True,8,0
2022-11-25,Wales,Iran,0.0,2.0,FIFA World Cup,Al Rayyan,Qatar,True,19,0
2022-11-25,England,United States,0.0,0.0,FIFA World Cup,Al Khor,Qatar,True,5,0
2022-11-26,Poland,Saudi Arabia,2.0,0.0,FIFA World Cup,Al Rayyan,Qatar,True,26,0
2022-11-26,Argentina,Mexico,2.0,0.0,FIFA World Cup,Lusail,Qatar,True,0,0
2022-11-26,Tunisia,Australia,0.0,1.0,FIFA World Cup,Al Wakrah,Qatar,True,0,0
2022-11-26,France,Denmark,2.0,1.0,FIFA World Cup,Doha,Qatar,True,4,10
